seller_id,seller_city,seller_zip_code_prefix,delivered_order_count
822bad9bc42b51213ba522fe87b7ab5d,balneario camboriu,88330,18
7a425d299613df3e613bcf9d2eaf5c49,rio de janeiro,22790,18
77e4abfd739aed9c46480f90f81c0eb4,brasilia,70767,18
6b536a23086fba0d58c08d68814397f6,niteroi,24346,18
6aa3928696eab49a19a466e665a649fd,nova iguacu,26285,18
59417c56835dd8e2e72f91f809cd4092,limeira,13480,18
54c04bdb5ec46762f8f08c7e8f86ed4a,florianopolis,88037,18
4b0fdb526525f9890eb145bf1534640e,ibitinga,14940,18
4978a02ea9c8be7a9b5480680f40334e,sao paulo,8215,18
33c51922b6e3c16b24a8f28e5833c99d,londrina,86010,18
30829ded4523ab9224b93bc49a62c95f,parai,95360,18
2e1a7d075abe038c1b2743005fe42ff1,sao paulo,3461,18
2a61c271b1ac763450d846849783e922,santo andre,9175,18
1fdc574883ef3b33ad41562d93f3a74a,limeira,13480,18
179d859f51292aac5c10806a356f7af9,ribeirao pires,9411,18
1354d51653f645349064725ed204e85e,sao paulo,1230,18
07bf9669d84d1f11be443a9dd938f698,sao paulo,4761,18
ffa6adafb71b807dc13159e26431354c,londrina,86030,17
f63d8f293af3a6454377546bd9dd19ff,votorantim,18110,17
f1ed6bd0a9b11b581f16c851c6a5a527,porto alegre,90240,17
ec4608a1f76453166bb312b2968aeaf4,porto ferreira,13660,17
e81e1f9c3e762e620f3fb60a51499e16,curitibanos,89520,17
e7f3bf1ecd8526eb7f3b18059e6716e5,ubatuba,11680,17
da7039f29f90ce5b4846ffc0fcc93beb,santo andre,9041,17
d4f117125b59ce73c3302f88ee40c458,sao paulo,4058,17
d354c38a7182125a748cb10474fe963b,aperibe,28495,17
d25aa0aaacb370e912f8cf6efeba38b3,massaranduba,89108,17
d06d019f72a04e5497a0b64190af170c,cotia,6703,17
cda598c48d7c614bc1cad7d8ff6f0010,mirassol,15137,17
c4d51195486dc781531876a7d00453d8,presidente prudente,19023,17
c12b92bf1c350f3e6bf88d3596219c86,garca,17400,17
bba3293d6f5d5af2f415e004e8b93ae3,sao paulo,4726,17
b64d51f0435e884e8de603b1655155ae,garulhos,7077,17
9f50216bfd01913736a55a11b55ea842,taubate,12020,17
9c068d10aca38e85c50202e17b4a7e88,coxim,79400,17
87d30a6a0cbf89356e49324971ab1d24,sao paulo,2036,17
863d2ebcd347ce4922de7a0f9a5581d6,rio de janeiro,21041,17
8602a61d680a10a82cceeeda0d99ea3d,sao paulo,1001,17
768a86e36ad6aae3d03ee3c6433d61df,sao paulo,1529,17
72bc2cce903c872fe376a8faaa81d237,sao paulo,4693,17
6bb0724edf0b62fb91ac404873a97241,cotia,6700,17
63ffcb71394dd8ea3872ed9ffda17c74,itaborai,24813,17
60562ab00b8054280520d390c8c0045c,sao paulo,4809,17
5bc55dbe2f12b6af6d83ed46023e0dc8,coronel fabriciano,35170,17
5bc24d989e71e93c33e50a7782431b0e,campo do meio,37165,17
53d00c40e32aeb924a84ce72b1af869d,ibitinga,14940,17
49067458c68f7701fd334ce326accbe0,juiz de fora,36050,17
4305fe92735c8a43d154ff6dd2b8d927,coronel fabriciano,35170,17
3dbbce181edfaa4a597ec858c382d2ec,curitiba,82515,17
392e0502231ae2f8b29994ef6398cd77,cerqueira cesar,18760,17
30a81d8cf85fb2ada1b1b094c9583a95,sao paulo,3563,17
270297ead4c65a6cd2593960d2af6b21,sao paulo,4696,17
1430239a858e7682bbc43b20758af153,sao paulo,4087,17
06bb3a2fe5e7b7a845b13e8fb91bd944,belo horizonte,31844,17
fe49ee029e61e789a1f3a5525f57ba8d,osasco,6018,16
fcdd820084f17e9982427971e4e9d47f,ribeirao preto,14075,16
f97e2b0650c2068227e1d366140eb62f,santo antonio de posse,13830,16
f125f3a310c2e5f822d116147de1e474,sao paulo,3068,16
e3a386fc36e22064434e1fa256f6a9fa,engenheiro coelho,13165,16
dbdd0ec73a4817971d962698f2fea022,fortaleza,60710,16
db46ca7bce82b11f7e247539271fc390,rio de janeiro,23080,16
d66c11a9572221d92fbb8c4897db5f9b,rio de janeiro,20770,16
cf2384dd2f1dddea3f838efed0945e65,serra negra,13930,16
c794dab4928dd97beb41d05514441e86,artur nogueira,13160,16
bb5bd94c8f59cc050072d2930c869cac,sao paulo,5008,16
b5e3e38609125694d2ea2417522a60b7,florianopolis,88020,16
b33aaadd1a8891d2dfef0c4c3bdf0371,limeira,13481,16
afa6714acee029b2dfdf357e5579cc03,descalvado,13690,16
adcf50477d6a1f5d91bb9d54c4903cb5,claudio,35530,16
ad97a199236354e53fcd91a5a913e9a2,brusque,88350,16
a425f92c199eb576938df686728acd20,curitiba,81050,16
a2b5b6105ea5942300631d2e76f4ffe0,osasco,6283,16
8daab2245ebdc277c51098d01c5ad8ef,sao paulo,8411,16
89bc797e2e29667aa035d4368f9b7f92,sao paulo,2969,16
86bb7c4b535e49a541baf3266b1c95b1,franca,14401,16
6c12e40690c335dbc2f68a4134d30dc1,castro,84178,16
638cba8be1fb599bbb76fd6948351eb3,sao jose dos campos,12242,16
610f72e407cdd7caaa2f8167b0163fd8,sao paulo,1201,16
5b664594895aefb418afaee6d40a9a23,petropolis,25750,16
5b33b527da3c5b969cc99dc435cad09a,paranavai,87702,16
51e4e89242cbb846c2deff3dc015650e,rio grande,96203,16
4736e9d642ef4257cd7622516931eb51,piracicaba,13424,16
3935fe5fe0f82787a9dcb8deb62be09d,sao paulo,4905,16
343e716476e3748b069f980efbaa294e,campinas,13033,16
3092c0b297aacfb4bb6e056ebe13b9b8,aruja,7402,16
2d2c62bef4c8ba0dd74e0e228e808539,ribeirao preto,14096,16
2be17df1c49978426251562096c3cc09,tubarao,88704,16
25e47381a6c510ddeb36084e33b89f0c,praia grande,11720,16
15cd6eefe58588619aaed41dfa6621b1,ouro preto,35400,16
099095b050cfe8eb1ddff5317587e96e,sao paulo,3322,16
08d2d642cf72b622b14dde1d2f5eb2f5,marilia,17512,16
0725b8c0f3f906e58f70cbe76b7c748c,guarulhos,7023,16
f3c38ab652836d21de61fb8314b69182,sao paulo,1206,15
f1fd5ab1181f827ffad998c1a5de7d74,curitiba,80010,15
ed8cb7b190ceb6067227478e48cf8dde,santos,11015,15
e601b04acf48b4576e73ddca9481f0dc,sao paulo,4476,15
cfa5ab0e4d3fc212fd0b3410e7081c62,uba,36500,15
c6381d2d013342748761e906d45aff76,portao,93180,15
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,curitiba,80060,15
be8e909810184b9b19e886129149d8e5,piracicaba,13418,15
ba5daa4041e1f15cdf34b76e3e18a450,sao paulo,4363,15
b1aaae6b66ad3c40f54b389d7ea4bee0,sao paulo,4714,15
a6bd7d1ccdac48c6b33b28596b7eb122,mamanguape,58280,15
a066df7361163e7ddc5d7452dd17448b,franca,14401,15
9a84ba99f5367fdbd4598363496f1ea2,luziania,72801,15
989becdce12ebc39863c2bceab6f3ca1,curitiba,81730,15
921323538c9f1c4e816f2720eac02bea,sao paulo,1319,15
8f54d64f28a993550aa7943f12572959,ipatinga,35160,15
8b8cfc8305aa441e4239358c9f6f2485,londrina,86020,15
87d3c3aeb3ead335511b3ce315eb341e,sao paulo,3059,15
820cc752a266cdc6c1a1e61dd4583330,maringa,87050,15
81336a0f57a33776419727a300249e90,sao carlos,13560,15
76ea5315acb3f5f7ade3cd261faf922a,sao paulo,4213,15
7238a95bb63ef7e498389fb863b834a1,limeira,13487,15
6a38087bc8ad4f89ff453561005f6dea,anapolis,75123,15
67bf6941ba2f1fa1d02c375766bc3e53,curitiba,82400,15
55bb6fe5bebe5012e2d7d9928e1128ff,bauru,17052,15
41da412d33e8da4f22baf55cb1bde82c,domingos martins,29260,15
3c010235b7345c92f125d14ee232a76b,mandirituba,83800,15
3a734b715d333a2588a3d54a0c9b8746,osasco,6132,15
3a1a1fec38dd360f15fc912e821e169d,sao paulo,2451,15
33cbbec1e7e1044aaf11d152172c776f,bento goncalves,95705,15
26785a546900236d66f2e4197c211158,sao paulo,8430,15
2646baaf662d4d92ac48f047e35db92d,sao paulo,3303,15
1b8b75e227c9a9c100d0c210fb6176ce,sao paulo,5468,15
0eaa7e33d73809f1f925f7d07c506cbd,santo andre,9111,15
04aba03279157f6d4e0fe8ccaf21963c,santo antonio de padua,28470,15
ffeee66ac5d5a62fe688b9d26f83f534,mirassol,15130,14
e48cc16ab70bfa09e1401740dce0b3d7,aracatuba,16022,14
df0f42bc4c2142eacf0eaf2cffd0cfbb,itajai,88306,14
de0c78824586e9a5f5f04fd84e25df39,vargem grande paulista,6730,14
d2e753bb80b7d4faa77483ed00edc8ca,porto seguro,45810,14
ce616e1913288884e7742faac9d981db,cotia,6711,14
ca4b77513ac2040591b0d8fae6958380,sando andre,9190,14
c89cf7c468a48af70aada384e722f9e2,petropolis,25730,14
c84592044b180dec206770c38603814b,sao paulo,1026,14
c679fb69a36e1d8349e8c50a217b4d58,caxias do sul,95020,14
c273175f7c6c80fb02f051e2fc6d0d72,sao paulo,5849,14
bce6a5ecf98e99fd2a8868b15c51f04b,guarulhos,7180,14
bbf9ad41dca6603e614efcdad7aab8c4,fortaleza,60348,14
b9ca8e8baa5d4aa038394a700f63e69f,sao paulo,3001,14
b6e1504972665f739dec4facb9943775,piracicaba,13405,14
b1b3948701c5c72445495bd161b83a4c,sao paulo,3390,14
9bcdfa7b615b3abb9461d9e3ad9886ae,blumenau,89053,14
980640c45d7a4635885491d077167e4d,rio claro,13501,14
88cf19ec1fc2c58f161aee259d57142c,sao carlos,13570,14
83645b1645cdee8953ee54c29ceed564,santa terezinha de itaipu,85875,14
82cb9f452fe8334df74b22d37824b431,caxias do sul,95013,14
7ff588a03c2aeae4fbd23f9ae64b760d,guarulhos,7183,14
7fc87cc3e89b3d1d5cabdca32f8485aa,guarulhos,7123,14
7c1fea10b5b006671d608b1d7c446ec4,boituva,18550,14
5a425cc503b39b262a847fd6212bf53b,londrina,86010,14
5a413ade68e8f8d93071a7f52a64cb9e,sao paulo,3679,14
5a05a16bb50629ee31afab8a6d4c2674,caxias do sul,95076,14
5882820ef11c4c068eea0677a7a879b4,caxias do sul,95082,14
52562a9f449c3dc3d53f5f5b9ed74903,parnamirim,59152,14
4de6e4ba574aa9dfdc824bc44dc47fdd,colombo,83402,14
4a1f694197d05fe70026b016a7316b41,pedreira,13920,14
45213867cefbf2cd4c6177e10216a951,araras,13603,14
2e3be8a987a30d7544dbbda6861cc14e,belo horizonte,30620,14
2953ce3a88f5e3c3b696d77fc9e4c8eb,sao paulo,4270,14
218f991754f360af9c2daa5e0b8e990c,sao paulo,1123,14
1987cd4be10fe09ee50454f9c354d1c6,ouro fino,37570,14
02d35243ea2e497335cd0f076b45675d,natal,59077,14
014c0679dd340a0e338872e7ec85666a,timoteo,35180,14
df91910b6a03bb2e3358fa6a35e32f6f,sao paulo,9560,13
d101c6da914ae3d53f7bee42283f2fe2,sao paulo,8072,13
caa9bc43a9fe8cf9c564ddd8a03cc4a6,jacarei,12308,13
c3e1abd72a42fe690fcd89cf5720fe29,mogi guacu,13840,13
c2d70ce2c5d0a2eb75e78668236e6dc8,sao paulo,4275,13
c26a2be5b53b7db6b276280da212a779,nova friburgo,28630,13
a8739afb32aaa45e01815ca76f76f54b,sao bernardo do campo,9850,13
a2deecd5398f5df4987110c80a1972a3,sao paulo,5043,13
9d7a1d34a5052409006425275ba1c2b4,franca,14403,13
9d681c7e12db302cb261e721040dde65,curitiba,80330,13
9d5604a1f112324ad6b2aa552122e0fb,florianopolis,88075,13
8ff1a9df749e454105c55cda13e79143,marilia,17509,13
8f78f0903005064036736c7173a5c2ed,tiradentes,36325,13
8629c241b3622ac12cd4118afdc8d394,ribeirao preto,14090,13
7c4618c82226628831613e95e9c22f44,sao roque,18136,13
768de2a4fc06aacecb9a586ccc30746a,brasilia,70645,13
6f229cc508fc6915ed5c499efd93baa4,rio de janeiro,21931,13
6e864f5c4669eff3d98140a07cc50202,sao paulo,5639,13
655220df33262c7e0c4949a147366f94,diadema,9951,13
5f67c6082caacb26e431a7b17940cece,maringa,87083,13
5b07547f10dd980738a1a27f685af669,guarulhos,7013,13
5abb8ea023c77787f2c15da891c8d384,joinville,89228,13
596849622429351f47b32e6cae1055ff,mogi das cruses,8710,13
562f8cfc51f265411f487d07e9c40e7f,belo horizonte,30575,13
51702dc2a3e106c76dbff722b5bf0726,conchal,13835,13
3ca08eeb8d5595949fed424bd3677742,curitiba,82510,13
373ee4a3a775a733770ca3f790b8b9ac,rio de janeiro,22793,13
36890be00bbfc1cdb9a4a38a6af05a69,osasco,6040,13
2f74af7a0ee5636f12c2336f9fffed47,sao paulo,2376,13
2d518637f53161b973e01f56ea4bb88e,sao paulo,2992,13
13074f016982ff2bd6c58ced8682f000,bento goncalves,95705,13
128f9bfbe4c7d5185033914b1de3d39a,atibaia,12940,13
0ac4201fda2c68ebc0e47cb9423cf3c9,sao paulo,3345,13
0417b067eeab773d2f7061a726dc477f,sao bento do sul,89288,13
02dcd3e8e25bee036e32512bcf175493,contagem,32310,13
00720abe85ba0859807595bbf045a33b,guarulhos,7070,13
f52c2422904463fdd7741f99045fecb6,santo andre/sao paulo,9230,12
ecccfa2bb93b34a3bf033cc5d1dcdc69,curitiba,81810,12
ec80e49e69745ab6c14f984bf2149423,limeira,13480,12
e64d65bc8dbec2accda90c58de5d1246,rio claro,13500,12
e2c92f9c1c7746d899d18f2e158bbff7,sao jose do rio preto,15054,12
e256a62e0ac58c0edfba09966142d561,curitiba,81320,12
e1dc0754bada9ee4cfe9713f22f61292,duque de caxias,25035,12
da6a60cc8cc724fe51be021ff8be779c,sao pedro da aldeia,28941,12
d93844a9c55ba7ce353388bcf849ea56,curitiba,82320,12
d6ab728cf30867cf3f1a2e216ae2f9b7,sao paulo,3185,12
d1c7fa84e48cfa21a0e595167c1c500e,jacutinga,99730,12
cfd7ddab722b902f7ac5b5f3ba6d723d,contagem,32372,12
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,nova odessa,13380,12
ccb83a794700270fde70898fe9ff368b,sombrio,88960,12
c510bc1718f0f2961eaa42a23330681a,indaiatuba,13330,12
c3acdfac4e3e97ff87529454fbc03642,sao paulo,5705,12
c37b2059d4f90d4feead554e5246565e,sao paulo,5170,12
bd1d49a326abfa9b1036772e40445430,bauru,17017,12
bd15ee794d5e640d9dd71b665b2ab15b,ribeirao preto,14078,12
bbaff50f3b708fda865918715276cd87,atibaia,12940,12
b8630e1121437d41cb08e3c749c2c2e2,duque de caxias,25070,12
acadd4d36859671cb635527c6c977533,santa rosa de viterbo,14270,12
abc015ebac1d283a323ca9db35ede4b9,ribeirao preto,14055,12
a1474fd46fd3430168f7ec202da39408,pinhais,83321,12
9906e7aa42a3c067b7c9a564d01c4320,maringa,87065,12
985c92cc412091f8529c12d7f23d3fef,sao joao del rei,36300,12
97512d3fc193b2d1dfcdba0f9d1f0f8a,sao paulo,8270,12
968268a686aa05d1f529fb07dff08130,sao paulo,1530,12
8476243f92442881ddd5b578975cf115,campo bom,93700,12
7357b52d27cbaa90f81a96cbc1279396,lagoa santa,33400,12
70849ca4f400aaabb62cb7462a6f1428,belo horizonte,31210,12
6d22a1fcebb6dd08c9cd90b92a93e8d0,joinville,89215,12
6b333a05bf188ef3e1f1662a86bd9855,brasilia,72304,12
62c50c1af4dfdc4149d25c5222043d39,sao paulo,4782,12
5d9dc90a686a8fddacffab6bab5653a3,santana de parnaiba,6513,12
5b85809efd0d0e4dea1a9544e1280ed9,presidente prudente,19020,12
5b51032eddd242adc84c38acab88f23d,borda da mata,37564,12
5b0cc932433fa5184b5b94bfe6bcc256,ibitinga,14940,12
557f22c76691849db52d2abccf0015d0,morrinhos,75650,12
54065e9aef7e9e9c2dc23b7594db021a,rio de janeiro,20040,12
49e7217cfe4e427191c378ec626d8737,formiga,35570,12
4324dd16853115efb0fd9d0d131ba6f4,sao jose do rio pardo,13720,12
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,31555,12
40db9e9aa57f7bb151bcda6b0f9bdbb7,recife,52010,12
3969863bb8af7f72580b3b1ffd3a17b3,sao paulo,3550,12
2c4c47cb51acd5ea5db5e0ae0e26542a,buritama,15290,12
2addf05f476d0637864454e93ba673d5,brasilia,70856,12
26e2c91ef821e1ff8985f408788fe35b,ibitinga,14940,12
26d6bbee02420494d471c9f6436929c0,curitiba,81530,12
257e61d3251fb5efb9daadddbc2cf7ca,apucarana,86804,12
21e83881401b92b49fb09a16d3852291,uberlandia,38405,12
2059c39f76271d4ca3f15b5ffaccc8b8,curitiba,81930,12
1dcfa3835714681d4ba4a93bc1e0fd41,birigui,16200,12
1d503743d2526f03f0c2c89540ee008c,sao paulo,1035,12
1d29dfba02015238dfbe2449a5eaa361,vicosa,36576,12
1c5e4e49b9079480255b49d50aac1aa9,santos,11030,12
1660ad786c27fd935378b6192a90b417,sao bernardo do campo,9891,12
0a85ebe4e328db81ac9109781205e2f7,jundiai,13205,12
08d0949a9a17c027262db1f3c450c26c,cascavel,85804,12
0887a9f087bcd5d9f6642b52f897fc6c,cananeia,11990,12
08084d990eb3f53af056ccbc1730c8a7,sao paulo,3612,12
0747d5bb69f0586cc869d8af4c50f93e,saquarema,28990,12
02c988090b766852e088c69d7fb3b551,americana,13473,12
ff4e2d38692ce827b1a4f4b8196e680d,sao paulo,3319,11
f0e103c63864d5405b958d984b6e94c9,osasco,6150,11
f08a5b9dd6767129688d001acafc21e5,porto alegre,90230,11
eb4df17aed01d918c65f0f8d650900c0,paulinia,13140,11
e627629ba868740e287800f1a9be81c2,sao paulo,1421,11
d9e7e7778b32987280a6f2cb9a39c57d,sao paulo,3304,11
d4ffeb15b67e81ff9af2b4252d99fb7e,atibaia,12943,11
d4e4b5192cba4e0e66eb12a9d347239d,toledo,85904,11
d4910f1cdcfdabd48d6b316e395d4a23,santo andre,9190,11
d1b9d4be4b6f9ebd85f8acd6745ba612,nova lima,34006,11
d17f467e4bf608a510c20d82f4ba3b6b,caxias do sul,95098,11
cb6c9f5888a7a090c75beaf615925792,vila velha,29100,11
cb5df0dcb9e280b1780e9d589889f2c7,bady bassitt,15115,11
cb41bfbcbda0aea354a834ab222f9a59,sao paulo,3520,11
c9a06ece156bb057372c68718ec8909b,brasilia,73020,11
c5f7feb04a6a1fb3596322bfc3cf1917,sao caetano do sul,9571,11
c4fabeea6e569d42d02993bb1f4f1cbc,fortaleza,60741,11
bc302730ea8cf49b5c74f579febb5bbf,campinas,13015,11
bc07d855eac23aab5ac8a120f21d16b2,mogi das cruzes,8710,11
b55638ad525e906c698fa2ce742c1742,imbituba,88780,11
b080809eaacb49e5ca07290981472431,belo horizonte,30431,11
a369d693961cb93b61ca2cc518872a85,sao jose do rio preto,15081,11
a23266650e7c84bb93fbbba502137478,porto alegre,90220,11
9df5750209b83567ec144eb299d7d634,sao leopoldo,93032,11
9803a40e82e45418ab7fb84091af5231,rio verde,75901,11
91f0eec23d4a61d7d7caeefa3f0ad1ca,tubarao,88704,11
8e2b3afb420011ef0c88c9d5f11ea526,campinas,13060,11
8ca1551acf9832a4cf467bbbac15851f,campo largo,83607,11
89f69225956f951295ca4c7fb1266553,vassouras,27700,11
87b740daf17b5d1be335a64164ec6842,suzano,8615,11
817f85dbb65aa3e70831d90fe75cdf89,tiete,18530,11
7b7f91e98f8c6def45a1407923304402,osasco,6154,11
7a2d2949aea47fab95fd98d6c9f618b1,curitiba,81350,11
788e857f317e53de488d393e65a80f45,sao paulo,8280,11
77fccaae319668a8ab6cd0fd16aec48c,campos dos goytacazes,28035,11
7586919161935337bf6b6d7ff5779648,rio de janeiro,21921,11
723cd880edaacdb998898b67c8f9da30,ibitinga,14940,11
6f83d9e4da896daae20b9b6b2d3ff8d2,pinhalao,84925,11
6ddc28b61be28373b4503a1f61cf98a9,sao paulo,3543,11
670a9dda115b5a88b18cfadee8de2332,ribeirao preto,14096,11
66fd84ee7528c0c0de85d0f44a73d5ab,campina das missoes,98975,11
659e8466eb3ff1b0e8740d74fb7bbedd,eunapolis,45820,11
63a79f5a7eb5cb48a7e5787b141c7993,patos de minas,38701,11
5b581417df4480f632484ba681e53944,florianopolis,88050,11
512d298ac2a96d1931b6bd30aa21f61d,rio de janeiro,20060,11
5011f0d93373a4c5753adf58ca77af8d,santos,11013,11
4be6b962d83299498bae2190f95d6566,sao carlos,13561,11
4ba52dfeba874da5b9ee7b17c7494f04,mogi das cruzes,8790,11
47efca563408aae19bb7206c2d969ea9,teresina,64033,11
4677a5437afda5fa7140b927b07be1cc,japira,84920,11
403aa86912527d730337ffcb0fb096ab,belo horizonte,30220,11
3f8034bfc6b8b4135534975d49f04c63,curitiba,81560,11
39c763cca83e654764b7a4a650fb9b7c,goiania,74563,11
334cab711dee080b079fa5779b584783,santo andre,9190,11
31ae0774c17fabd06ff707cc5bde005f,americana,13478,11
236585a4ddb5fea9fa40233e2249ed91,caxias do sul,95088,11
1cbd32d00d01bb8087a5eb088612fd9c,sp / sp,3363,11
1b7e5006cb25dd23ce8686691013b121,sao paulo,2350,11
17908cf9b444ee34047cadd5c0f4a516,anapolis,75124,11
165b1235e9e9942cb5fae67103576fb0,ribeirao preto,14020,11
141440cad9341e553f8401c574a2aa38,pitanga,85200,11
082e0bf4cb865a6533b1e8e498cc0255,botucatu,18608,11
058cb5aeb36d7c0fcae20fc85d5e0a59,rio de janeiro,21635,11
04aa0a1c5ce6b222003403a3e11c3cc0,cosmopolis,13150,11
0249d282d911d23cb8b869ab49c99f53,sao paulo,5676,11
014d9a685fd57276679edd00e07089e5,maringa,87015,11
ffad1e7127fb622cb64a900751590acd,americana,13465,10
fe701d88b67eaca109dffd464d1be9f9,marica,24900,10
fdaaf5bfda82b7b80535610c831b8d09,sao jose do rio preto,15015,10
fb3cfbc8a86f5d7fbb4d36b8df63f60d,rio de janeiro,21825,10
f9903dd0f812c7e771fcad47b6fff231,blumenau,89070,10
f8201cab383e484733266d1906e2fdfa,palhoca,88137,10
f5f1f2c5f923f36ad79ea1d07185ddc9,taruma,19820,10
f44b6f775a2b390380e0e30b5c9d3eee,sao paulo,3057,10
f435898e493ba0356019a0b1cb8b55b1,curitiba,81720,10
e9c6969d40e6a3d2d0f90013165c2b98,sao paulo,3448,10
e504a4e2efaa45cbff7e268a2c58c956,sao pedro,13520,10
d7485b33791774c36108f8c69602d48d,curitiba,81020,10
d32e3909cfb714fb2a6cb092c85b9c5f,jundiai,13215,10
cbf09e831b0c11f6f23ffb51004db972,sbc/sp,9726,10
cb9fb4ca75d7ba8437480e8dde64fe98,sao paulo,3551,10
cac63f48c38cd7d002a7e846dcd99a23,sumare,13170,10
c6a7539d424a8402232c2228d7a03c5e,sao paulo,3191,10
c5f7e746b7e6d07def6c0dae9903279b,curitiba,81350,10
bb7a14e229b1c95156719c3d9552eeee,rio de janeiro,23095,10
b9a03475e6447e631b6799ec8274800f,formosa do oeste,85830,10
b2c97074649f92197d9387d9033dda5f,botucatu,18604,10
b16d3dadc47d4eb18be3d88bad0775ce,estancia velha,93608,10
b127efdabeffb5d559349c7b172eb75d,sao paulo,4308,10
ade45994b717ccee333492330fbf037b,umuarama,87505,10
ad273c9eb54ecb4532de4bf75bae9e4e,curitiba,80420,10
acb6c2ca5c82411c1fdb88d5fd5eb95e,sao paulo,3423,10
aac51c486b672a9850d59f3e84b1cf88,sao paulo,2752,10
a13580f0e8f782b7a543885a0ef99f08,rio de janeiro,22790,10
9dd59e43f0c9f0553244e8f9c2fb247e,foz do iguacu,85851,10
9d39404483343dd55c7ae254494d8388,sao paulo,1044,10
9c690ceacd5c66731bf443ea810195cb,camanducaia,37650,10
89a51f50b8095ea78d5768f34c13a76f,brasilia,71931,10
8603f0038fe0e52fedd3382d266723de,garopaba,88495,10
851773c885feb5e2da3b4f82bc2b17ce,lencois paulista,18683,10
6bbcb8924baf70b7fe2fe2097e8cd407,blumenau,89031,10
68f86ba270525243e68ae74044f992b9,rio de janeiro,21941,10
6806dad1da97bfb5a9038eac6881f706,guaratuba,83280,10
615005a3ef192c00c6f0e977cee3d2bc,itu,13304,10
5f7300535881cef3b625fd683cf7d145,canoas,92020,10
5f26c1408a65b42a7224cd463bdf3292,arapongas,86707,10
5ef131ac72773e5b3f6c0d63cf424657,ribeirao preto,14075,10
5b2e94f2c22b39ccc24d34ad0f669672,sao paulo,1214,10
5ab05b6d86d417796c69ffd6774ec832,assis,19815,10
5a6a02f419701fc8c605af71d4fc57a4,americana,13465,10
59cea8e446d3834393058e7e0666b6fb,maringa,87050,10
59cd88080b93f3c18508673122d26169,praia grande,11707,10
54583ab379489add547fe47b628db589,sao bernardo do campo,9810,10
5075aaa8404020ae6aa8bf4792099b41,pocos de caldas,37706,10
431050a06a317f2b38168dec3dcd2b46,sao paulo,2475,10
41b86b552e54e3a7009596125aa8b167,sao paulo,2470,10
3fac58ce0ad699020c7944d53c41329c,sao paulo,3480,10
3d2531eccfbde1d7c8db7a3a12fb267a,contagem,31340,10
2f4b0d3b9634b647d4edee577d7ebb7e,sao paulo,2310,10
2d42ebcda99fd55f6f4bc2f1ca035d50,uruacu,76400,10
2aa3443d7bf9d9bb11133f420d75e083,rio de janeiro,22713,10
26af45f5dfd967225a832838aa4e24a3,curitiba,81070,10
226b05fe067266c59c15dae208213d06,curitiba,81520,10
1b1ae47a313a825a7ccceb8e2e30fa9d,bocaiuva do sul,83450,10
1690cada046eb7e92c12f98b1f8a8167,sao paulo,1303,10
0ff83046c3fa22efee8ecf291888b191,caxias do sul,95110,10
01bcc9d254a0143f0ce9791b960b2a47,uruacu,76400,10
fec6275253471ace26d209bbaa64cd0f,nova friburgo,28605,9
fe1bbc5feda5c8979a8a1b3b2512d5a6,arinos,38680,9
fac1a9017ade7bdc94058fc1c969f355,sao paulo,1126,9
f9ec7093df3a7b346b7bcf7864069ca3,sao paulo,5138,9
f5f46307a4d15880ca14fab4ad9dfc9b,rio do sul,89165,9
f35b3c613c4f7b2275f4185d0a3c59ec,sao paulo,5417,9
f326006815956455b2859abd58fe7e39,fernandopolis,15601,9
f12d3c2a14729ae461b920c11fe20fdc,santo andre,9080,9
ef30892870c278497523264be1be2241,araraquara,14801,9
eb3071b9f0b0ddaa2df5ea130f09f26b,sao paulo,4281,9
ead2bab70821ea148476ae9bc08548ac,belo horizonte,31980,9
ea6b12bf9ffe2bac34602ec631d97a47,guarulhos,7093,9
ea65d8b58316a6f2362f2a9e4b3e86ad,campinas,13030,9
e8dba4d70f7f2b20e775d09cae01142d,santa barbara d oeste,13456,9
e1b12447a7563944843191754aeb5562,guarulhos,7145,9
de9727ca376d1be6ec121b110aa7954c,sarandi,87114,9
daf565f087a52def0fd5c5825b3661bc,brusque,88350,9
d9e8c084b68fe958861d8f2c21202e6b,sao paulo,5528,9
d3dcf0604eabf0224fbd5948b5e02f69,sao paulo,3654,9
d29ba1220fb8634fa3a107e54497b8a4,sao carlos,13560,9
d1582f4043306e6b91afa6a8a884f898,sao paulo,3445,9
c878515173c84a492ebe50d6b493230b,itaipulandia,85880,9
c840d3fdbba0790404fdae73d253b253,curitiba,81530,9
c7fdb77fdbff3c41981bc52f787e959e,santo andre,9111,9
c64a2aec32cc408a8a4c6d7c46017f91,imbe,95625,9
c500367424994318b9e779ff1ae9a330,paulinia,13145,9
c24173065483e421f9e5e7f599de101d,sao paulo,3548,9
c0098efcf800861dcae589affca31408,ribeirao preto,14080,9
bafc5aa11e413978be29040f51342e70,belo horizonte,30130,9
b87a7ea0c30fad2dd6781b74a0064859,sao paulo,4133,9
b8578d2d823bd8e251f6fdd02b40902d,blumenau,89069,9
b6dc74ed30f124f95227bed4e43a3bed,arapongas,86702,9
b2eecf5ea250510da76590ca79d60e5d,sao paulo,3318,9
b18871c324516afa228a13e8f1ef0ae9,sao paulo,4186,9
